,Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Rating,Continent_company,Sub-region_company,Continent_origin,Sub-region_origin,Manufacturer,Company,isBlend,nutty,fruit,floral,spicy,cocoa,earthy,sweet,sour,roasty,dairy,grass,pungent,dirty,musty,smokey,rubbery,hammy,bland,off,bitter,astringent,C,L,S*,Sa,V
1042,U.S.A.,2015.0,Peru,Peru,70.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,hexx,hexx,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
1043,U.S.A.,2015.0,Madagascar,Madagascar,74.0,3.0,Americas,Northern America,Africa,Sub-Saharan Africa,hexx,hexx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
1044,U.S.A.,2015.0,Venezuela,Venezuela,70.0,3.0,Americas,Northern America,Americas,Latin America and the Caribbean,hexx,hexx,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
1045,U.S.A.,2015.0,Tanzania,Tanzania,70.0,2.75,Americas,Northern America,Africa,Sub-Saharan Africa,hexx,hexx,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
1046,U.S.A.,2018.0,Dominican Republic,"Oko Caribe, batch 0719",71.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,hexx,hexx,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
1047,U.S.A.,2018.0,Tanzania,"Kokoa Kamili, batch 0214",70.0,3.0,Americas,Northern America,Africa,Sub-Saharan Africa,hexx,hexx,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
1048,U.S.A.,2018.0,Madagascar,"Sambirano Valley, batch 0124",74.0,2.75,Americas,Northern America,Africa,Sub-Saharan Africa,hexx,hexx,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
1049,U.S.A.,2018.0,Ecuador,"Camino Verde, batch 0722",73.0,2.5,Americas,Northern America,Americas,Latin America and the Caribbean,hexx,hexx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
1050,U.S.A.,2018.0,Peru,"Maranon, batch 0723",70.0,2.25,Americas,Northern America,Americas,Latin America and the Caribbean,hexx,hexx,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
1051,New Zealand,2016.0,Peru,Gran Blanco,66.0,3.5,Oceania,Australia and New Zealand,Americas,Latin America and the Caribbean,Hogarth,Hogarth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1052,New Zealand,2016.0,Dominican Republic,Conacado,75.0,3.25,Oceania,Australia and New Zealand,Americas,Latin America and the Caribbean,Hogarth,Hogarth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0
1053,New Zealand,2016.0,Madagascar,Akesson's Estate,70.0,2.75,Oceania,Australia and New Zealand,Africa,Sub-Saharan Africa,Hogarth,Hogarth,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1054,New Zealand,2016.0,Venezuela,Carenero Superior,72.0,2.75,Oceania,Australia and New Zealand,Americas,Latin America and the Caribbean,Hogarth,Hogarth,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
1055,New Zealand,2019.0,Ecuador,Hacienda Victoria,85.0,3.5,Oceania,Australia and New Zealand,Americas,Latin America and the Caribbean,Hogarth,Hogarth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1056,New Zealand,2019.0,Venezuela,"Porcelana, Lake Maracaibo",68.0,3.25,Oceania,Australia and New Zealand,Americas,Latin America and the Caribbean,Hogarth,Hogarth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1057,Ecuador,2009.0,Ecuador,Manabi,58.0,3.5,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Tulicorp,Hoja Verde,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1058,Ecuador,2009.0,Ecuador,Arriba,58.0,3.25,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Tulicorp,Hoja Verde,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1059,Ecuador,2009.0,Ecuador,Arriba,72.0,3.0,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Tulicorp,Hoja Verde,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1060,Ecuador,2009.0,Ecuador,Manabi,80.0,2.5,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Tulicorp,Hoja Verde,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1061,Ecuador,2009.0,Ecuador,Arriba,80.0,2.0,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Tulicorp,Hoja Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1062,Israel,2009.0,Dominican Republic,Hispaniola w/ nibs,75.0,3.75,Asia,Western Asia,Americas,Latin America and the Caribbean,Holy Cacao,Holy Cacao,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
1063,Israel,2009.0,Peru,San Martin,70.0,3.5,Asia,Western Asia,Americas,Latin America and the Caribbean,Holy Cacao,Holy Cacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
1064,Israel,2009.0,Dominican Republic,Hispaniola,70.0,2.75,Asia,Western Asia,Americas,Latin America and the Caribbean,Holy Cacao,Holy Cacao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1065,Israel,2009.0,Ivory Coast,Ivory Coast,70.0,2.5,Asia,Western Asia,Africa,Sub-Saharan Africa,Holy Cacao,Holy Cacao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
1066,Israel,2015.0,Ecuador,"Camino Verde P., Balao, Guayas",70.0,3.5,Asia,Western Asia,Americas,Latin America and the Caribbean,Holy Cacao,Holy Cacao,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0
1067,Israel,2015.0,Madagascar,Sambirano,70.0,3.5,Asia,Western Asia,Africa,Sub-Saharan Africa,Holy Cacao,Holy Cacao,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1068,Israel,2015.0,Trinidad and Tobago,Gran Couva,70.0,3.5,Asia,Western Asia,Americas,Latin America and the Caribbean,Holy Cacao,Holy Cacao,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1069,Israel,2015.0,Venezuela,Mara,70.0,3.5,Asia,Western Asia,Americas,Latin America and the Caribbean,Holy Cacao,Holy Cacao,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1070,Israel,2016.0,Peru,Maranon,70.0,2.75,Asia,Western Asia,Americas,Latin America and the Caribbean,Holy Cacao,Holy Cacao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1071,South Africa,2014.0,Ecuador,"Ecuador, w/ nibs, batch 140224-1",72.0,2.5,Africa,Sub-Saharan Africa,Americas,Latin America and the Caribbean,Honest,Honest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
1072,U.K.,2013.0,St. Lucia,"Marcial, single Cote, 2012",70.0,4.0,Europe,Northern Europe,Americas,Latin America and the Caribbean,Hotel Chocolat,Hotel Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1073,U.K.,2013.0,St. Lucia,"Island Growers, 2012, 120hr c., batch 13080",100.0,1.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Hotel Chocolat,Hotel Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6901978417266187,0.2153776978417266,0.0341726618705036,0.016636690647482015,0.1564748201438849
1074,U.K.,2015.0,St. Lucia,"Pepiniere, single Cote",70.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Hotel Chocolat,Hotel Chocolat,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1075,U.K.,2018.0,Colombia,"Sierra Nevada, Cienaga",75.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Hotel Chocolat,Hotel Chocolat,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1076,U.K.,2019.0,Honduras,Copan,72.0,3.0,Europe,Northern Europe,Americas,Latin America and the Caribbean,Hotel Chocolat,Hotel Chocolat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1077,U.K.,2019.0,Tanzania,Kilombero Valley,80.0,3.0,Europe,Northern Europe,Africa,Sub-Saharan Africa,Hotel Chocolat,Hotel Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0
1078,U.K.,2008.0,St. Lucia,St. Lucia,72.0,3.0,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1079,U.K.,2008.0,Sao Tome,Uba Budo,72.0,3.0,Europe,Northern Europe,Africa,Sub-Saharan Africa,Coppeneur,Hotel Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1080,U.K.,2008.0,Tanzania,Tanzania,75.0,2.75,Europe,Northern Europe,Africa,Sub-Saharan Africa,Coppeneur,Hotel Chocolat,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1081,U.K.,2008.0,Uganda,Uganda,80.0,2.5,Europe,Northern Europe,Africa,Sub-Saharan Africa,Coppeneur,Hotel Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6901978417266187,0.2153776978417266,0.0341726618705036,0.016636690647482015,0.1564748201438849
1082,U.K.,2010.0,Dominican Republic,Santo Domingo,70.0,3.0,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6901978417266187,0.2153776978417266,0.0341726618705036,0.016636690647482015,0.1564748201438849
1083,U.K.,2010.0,Ecuador,Ecuador,70.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6901978417266187,0.2153776978417266,0.0341726618705036,0.016636690647482015,0.1564748201438849
1084,U.K.,2010.0,Venezuela,Chuao,70.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1085,U.K.,2011.0,St. Lucia,"Island Growers, 96hr c.",65.0,3.25,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1086,U.K.,2011.0,Ecuador,"Los Rios, H. Iara, 96hr c.",80.0,3.0,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0
1087,U.K.,2011.0,St. Lucia,"Island Growers, 120hr c.",65.0,3.0,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1088,U.K.,2012.0,Madagascar,Sambirano,66.0,3.5,Europe,Northern Europe,Africa,Sub-Saharan Africa,Coppeneur,Hotel Chocolat,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0
1089,U.K.,2013.0,Vietnam,Mekong Delta & Dong Nai,80.0,3.5,Europe,Northern Europe,Asia,South-eastern Asia,Coppeneur,Hotel Chocolat,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1090,U.K.,2013.0,Ecuador,"Los Rios, H. Iara, 2012",82.0,3.5,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1091,U.K.,2013.0,Trinidad and Tobago,Trinidad,75.0,3.0,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1092,U.K.,2013.0,Ecuador,"Los Rios, H. Iara",90.0,3.0,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
1093,U.K.,2013.0,Madagascar,"Somia Plantation, Akesson, 2012, Rabot",72.0,3.0,Europe,Northern Europe,Africa,Sub-Saharan Africa,Coppeneur,Hotel Chocolat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0
1094,U.K.,2013.0,Peru,"Chanchamayo, Pichanadi, 2012, 60hr c., b.13092",100.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6901978417266187,0.2153776978417266,0.0341726618705036,0.016636690647482015,0.1564748201438849
1095,U.K.,2013.0,Dominican Republic,"Conacado,  2012, 120hr c.batch 13092",100.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6901978417266187,0.2153776978417266,0.0341726618705036,0.016636690647482015,0.1564748201438849
1096,U.K.,2013.0,Ecuador,"Los Rios, H. Iara, 2012, 120hr c., batch 13092",100.0,2.5,Europe,Northern Europe,Americas,Latin America and the Caribbean,Coppeneur,Hotel Chocolat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
1097,Canada,2013.0,Venezuela,"Amazonas, batch 14",70.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Hummingbird,Hummingbird,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
1098,Canada,2013.0,Venezuela,"Ocumare, Cumboto, batch 16",70.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Hummingbird,Hummingbird,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1099,Canada,2014.0,Dominican Republic,"Hispaniola, batch 73",70.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Hummingbird,Hummingbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1100,Canada,2014.0,Dominican Republic,Zorzal Reserva w/ Charles Kerchner,70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Hummingbird,Hummingbird,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1101,Canada,2014.0,Bolivia,"Bolivia, batch 85",70.0,3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Hummingbird,Hummingbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1102,Canada,2014.0,Bolivia,"Bolivia, Bo-nib-ia, w/ nibs, batch 78",70.0,3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Hummingbird,Hummingbird,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1103,Canada,2014.0,Nicaragua,"Momotombo, batch 74",70.0,3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Hummingbird,Hummingbird,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1104,Canada,2015.0,Vietnam,Lam Dong,70.0,3.5,Americas,Northern America,Asia,South-eastern Asia,Hummingbird,Hummingbird,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1105,Switzerland,2011.0,Venezuela,"Porcelana, Zulia",74.0,4.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Felchlin,Idilio,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1106,Switzerland,2011.0,Venezuela,"Carenero Superior, Urrutia, Barlovento",70.0,4.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Felchlin,Idilio,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1107,Switzerland,2011.0,Venezuela,Coopertiva Amazona w/ nibs,72.0,4.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Felchlin,Idilio,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
1108,Switzerland,2011.0,Venezuela,"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",72.0,4.0,Europe,Western Europe,Americas,Latin America and the Caribbean,Felchlin,Idilio,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1109,Switzerland,2011.0,Venezuela,Coopertiva Amazona,72.0,3.75,Europe,Western Europe,Americas,Latin America and the Caribbean,Felchlin,Idilio,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1110,Switzerland,2011.0,Venezuela,"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",72.0,3.75,Europe,Western Europe,Americas,Latin America and the Caribbean,Felchlin,Idilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1111,Switzerland,2011.0,Venezuela,"Ocumare, H. Cata, 48hr c.",72.0,3.75,Europe,Western Europe,Americas,Latin America and the Caribbean,Felchlin,Idilio,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1112,Switzerland,2011.0,Venezuela,"Ocumare, H. Cata, w/ nibs",72.0,3.5,Europe,Western Europe,Americas,Latin America and the Caribbean,Felchlin,Idilio,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1113,Switzerland,2011.0,Venezuela,"Choroni, Finca Torres, 48hr c.",72.0,3.25,Europe,Western Europe,Americas,Latin America and the Caribbean,Felchlin,Idilio,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1114,Switzerland,2013.0,Venezuela,"Chuao, (Choroni, Ven.)",72.0,3.75,Europe,Western Europe,Americas,Latin America and the Caribbean,Felchlin,Idilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1115,India,2016.0,India,India (south),61.0,2.5,Asia,Southern Asia,Asia,Southern Asia,Indah,Indah,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1116,U.S.A.,2012.0,Dominican Republic,La Red,70.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Indaphoria,Indaphoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0
1117,U.S.A.,2012.0,Dominican Republic,"Conacado, Manifesto",70.0,2.75,Americas,Northern America,Americas,Latin America and the Caribbean,Indaphoria,Indaphoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0
1118,U.S.A.,2014.0,Honduras,Honduras,77.0,3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Indi,Indi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1119,U.S.A.,2017.0,Vietnam,Lam Dong,72.0,3.25,Americas,Northern America,Asia,South-eastern Asia,Indi,Indi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1120,U.K.,2012.0,Peru,black label,72.0,3.0,Europe,Northern Europe,Americas,Latin America and the Caribbean,iQ Chocolate,iQ Chocolate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0
1121,U.K.,2012.0,Peru,"Satipo region, white label",72.0,2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,iQ Chocolate,iQ Chocolate,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0
1122,U.S.A.,2014.0,Madagascar,"Madagascar, batch 27",72.0,3.5,Americas,Northern America,Africa,Sub-Saharan Africa,Isidro,Isidro,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1123,U.S.A.,2014.0,Belize,"Belize, batch 26",72.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Isidro,Isidro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1124,U.S.A.,2014.0,Dominican Republic,"Dominican Republic, batch 30",72.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Isidro,Isidro,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1125,U.S.A.,2014.0,Peru,"Peru, batch 25",72.0,2.25,Americas,Northern America,Americas,Latin America and the Caribbean,Isidro,Isidro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
1126,St.Vincent-Grenadines,2018.0,St.Vincent-Grenadines,Perseverance E.,72.0,2.75,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Islands Chocolate,Islands Chocolate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1127,U.S.A.,2015.0,Belize,"Maya Mountain, Toledo, Batch 29",70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Izard,Izard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1128,U.S.A.,2015.0,Dominican Republic,"Elvesia P., Batch 32",70.0,2.75,Americas,Northern America,Americas,Latin America and the Caribbean,Izard,Izard,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1129,U.S.A.,2006.0,Ghana,Trinatario Treasure,71.0,2.0,Americas,Northern America,Africa,Sub-Saharan Africa,Jacque Torres,Jacque Torres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0
1130,U.S.A.,2018.0,Venezuela,"Venezuela, batch 107",72.0,3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Jean Marie Auboine,Jean Marie Auboine,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1131,U.S.A.,2017.0,Ecuador,"Costa Esmeralda, Batch 30",78.0,3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Johnny Iuzzini,Johnny Iuzzini,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1132,U.S.A.,2017.0,Venezuela,"Ocumare, Cuyagua",72.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Johnny Iuzzini,Johnny Iuzzini,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
1133,U.S.A.,2017.0,Vietnam,"Tien Giang, Mekong Delta",65.0,3.5,Americas,Northern America,Asia,South-eastern Asia,Johnny Iuzzini,Johnny Iuzzini,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1134,U.S.A.,2017.0,Ecuador,Camino Verde P.,70.0,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Johnny Iuzzini,Johnny Iuzzini,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
1135,U.S.A.,2017.0,Madagascar,"Sambirano Valley, Batch 7",68.0,3.5,Americas,Northern America,Africa,Sub-Saharan Africa,Johnny Iuzzini,Johnny Iuzzini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0
